,img_name,WnID,bboxes,sample,pixel_w,pixel_h,Species,box_coords,n_boxes
19832,n01664990_944,n01664990,False,test,500,375,Hawksbill Turtle,,
19833,n01664990_945,n01664990,False,val,500,375,Hawksbill Turtle,,
19834,n01664990_949,n01664990,False,train,500,375,Hawksbill Turtle,,
19835,n01664990_955,n01664990,False,train,500,375,Hawksbill Turtle,,
19836,n01664990_983,n01664990,False,train,500,375,Hawksbill Turtle,,
19837,n01664990_994,n01664990,False,train,500,375,Hawksbill Turtle,,
19838,n01664990_1001,n01664990,False,train,500,375,Hawksbill Turtle,,
19839,n01664990_1007,n01664990,False,train,500,375,Hawksbill Turtle,,
19840,n01664990_1013,n01664990,False,train,500,333,Hawksbill Turtle,,
19841,n01664990_1038,n01664990,False,train,500,375,Hawksbill Turtle,,
19842,n01664990_1058,n01664990,False,train,500,375,Hawksbill Turtle,,
19843,n01664990_1068,n01664990,False,test,500,375,Hawksbill Turtle,,
19844,n01664990_1106,n01664990,False,train,500,333,Hawksbill Turtle,,
19845,n01664990_1164,n01664990,False,train,500,375,Hawksbill Turtle,,
19846,n01664990_1264,n01664990,False,train,500,375,Hawksbill Turtle,,
19847,n01664990_1293,n01664990,False,train,384,250,Hawksbill Turtle,,
19848,n01664990_1311,n01664990,False,train,500,375,Hawksbill Turtle,,
19849,n01664990_1394,n01664990,False,train,500,334,Hawksbill Turtle,,
19850,n01664990_1404,n01664990,False,train,357,266,Hawksbill Turtle,,
19851,n01664990_1405,n01664990,False,test,500,375,Hawksbill Turtle,,
19852,n01664990_1428,n01664990,False,train,480,360,Hawksbill Turtle,,
19853,n01664990_1456,n01664990,False,train,500,375,Hawksbill Turtle,,
19854,n01664990_1474,n01664990,False,train,500,375,Hawksbill Turtle,,
19855,n01664990_1483,n01664990,False,train,500,375,Hawksbill Turtle,,
19856,n01664990_1485,n01664990,False,train,500,375,Hawksbill Turtle,,
19857,n01664990_1490,n01664990,False,train,500,375,Hawksbill Turtle,,
19858,n01664990_1494,n01664990,False,train,500,375,Hawksbill Turtle,,
19859,n01664990_1509,n01664990,False,train,500,334,Hawksbill Turtle,,
19860,n01664990_1533,n01664990,False,train,500,375,Hawksbill Turtle,,
19861,n01664990_1543,n01664990,False,test,500,375,Hawksbill Turtle,,
19862,n01664990_1557,n01664990,False,train,500,332,Hawksbill Turtle,,
19863,n01664990_1577,n01664990,False,train,500,375,Hawksbill Turtle,,
19864,n01664990_1582,n01664990,False,train,375,500,Hawksbill Turtle,,
19865,n01664990_1592,n01664990,False,train,500,375,Hawksbill Turtle,,
19866,n01664990_1603,n01664990,False,test,500,375,Hawksbill Turtle,,
19867,n01664990_1612,n01664990,False,test,500,375,Hawksbill Turtle,,
19868,n01664990_1619,n01664990,False,train,200,121,Hawksbill Turtle,,
19869,n01664990_1646,n01664990,False,train,500,375,Hawksbill Turtle,,
19870,n01664990_1698,n01664990,False,train,500,332,Hawksbill Turtle,,
19871,n01664990_1704,n01664990,False,test,500,375,Hawksbill Turtle,,
19872,n01664990_1712,n01664990,False,train,500,375,Hawksbill Turtle,,
19873,n01664990_1718,n01664990,False,test,500,375,Hawksbill Turtle,,
19874,n01664990_1735,n01664990,False,train,360,241,Hawksbill Turtle,,
19875,n01664990_1746,n01664990,False,test,500,375,Hawksbill Turtle,,
19876,n01664990_1754,n01664990,False,train,500,375,Hawksbill Turtle,,
19877,n01664990_1770,n01664990,False,train,500,375,Hawksbill Turtle,,
19878,n01664990_1786,n01664990,False,train,500,327,Hawksbill Turtle,,
19879,n01664990_1791,n01664990,False,test,500,375,Hawksbill Turtle,,
19880,n01664990_1818,n01664990,False,test,500,375,Hawksbill Turtle,,
19881,n01664990_1824,n01664990,False,test,500,337,Hawksbill Turtle,,
19882,n01664990_1825,n01664990,False,train,500,375,Hawksbill Turtle,,
19883,n01664990_1902,n01664990,False,val,500,382,Hawksbill Turtle,,
19884,n01664990_1906,n01664990,False,val,500,375,Hawksbill Turtle,,
19885,n01664990_1975,n01664990,False,train,500,351,Hawksbill Turtle,,
19886,n01664990_1999,n01664990,False,val,500,375,Hawksbill Turtle,,
19887,n01664990_2000,n01664990,False,train,500,375,Hawksbill Turtle,,
19888,n01664990_2037,n01664990,False,test,800,533,Hawksbill Turtle,,
19889,n01664990_2038,n01664990,False,test,500,375,Hawksbill Turtle,,
19890,n01664990_2045,n01664990,False,val,500,375,Hawksbill Turtle,,
19891,n01664990_2079,n01664990,False,val,500,425,Hawksbill Turtle,,
19892,n01664990_2086,n01664990,False,train,1024,768,Hawksbill Turtle,,
19893,n01664990_2092,n01664990,False,train,500,375,Hawksbill Turtle,,
19894,n01664990_2118,n01664990,False,train,500,375,Hawksbill Turtle,,
19895,n01664990_2150,n01664990,False,train,500,334,Hawksbill Turtle,,
19896,n01664990_2158,n01664990,False,train,500,375,Hawksbill Turtle,,
19897,n01664990_2211,n01664990,False,train,500,375,Hawksbill Turtle,,
19898,n01664990_2232,n01664990,False,train,500,375,Hawksbill Turtle,,
19899,n01664990_2367,n01664990,False,val,500,375,Hawksbill Turtle,,
19900,n01664990_2390,n01664990,False,val,500,375,Hawksbill Turtle,,
19901,n01664990_2392,n01664990,False,train,500,375,Hawksbill Turtle,,
19902,n01664990_2407,n01664990,False,train,380,285,Hawksbill Turtle,,
19903,n01664990_2431,n01664990,False,val,2272,1704,Hawksbill Turtle,,
19904,n01664990_2444,n01664990,False,train,500,375,Hawksbill Turtle,,
19905,n01664990_2467,n01664990,False,val,500,375,Hawksbill Turtle,,
19906,n01664990_2520,n01664990,False,train,500,375,Hawksbill Turtle,,
19907,n01664990_2525,n01664990,False,train,500,356,Hawksbill Turtle,,
19908,n01664990_2529,n01664990,False,train,500,375,Hawksbill Turtle,,
19909,n01664990_2552,n01664990,False,train,500,375,Hawksbill Turtle,,
19910,n01664990_2561,n01664990,False,train,500,375,Hawksbill Turtle,,
19911,n01664990_2565,n01664990,False,train,500,375,Hawksbill Turtle,,
19912,n01664990_2598,n01664990,False,train,500,332,Hawksbill Turtle,,
19913,n01664990_2601,n01664990,False,val,500,333,Hawksbill Turtle,,
19914,n01664990_2606,n01664990,False,train,500,375,Hawksbill Turtle,,
19915,n01664990_2661,n01664990,False,train,500,375,Hawksbill Turtle,,
19916,n01664990_2708,n01664990,False,train,500,375,Hawksbill Turtle,,
19917,n01664990_2792,n01664990,False,train,500,375,Hawksbill Turtle,,
19918,n01664990_2817,n01664990,False,test,500,357,Hawksbill Turtle,,
19919,n01664990_2848,n01664990,False,val,1600,1200,Hawksbill Turtle,,
19920,n01664990_2851,n01664990,False,train,500,375,Hawksbill Turtle,,
19921,n01664990_2863,n01664990,False,test,500,375,Hawksbill Turtle,,
19922,n01664990_2942,n01664990,False,test,500,375,Hawksbill Turtle,,
19923,n01664990_2966,n01664990,False,train,500,403,Hawksbill Turtle,,
19924,n01664990_2972,n01664990,False,train,500,359,Hawksbill Turtle,,
19925,n01664990_2981,n01664990,False,train,500,331,Hawksbill Turtle,,
19926,n01664990_3010,n01664990,False,train,500,333,Hawksbill Turtle,,
19927,n01664990_3011,n01664990,False,test,1600,1200,Hawksbill Turtle,,
19928,n01664990_3075,n01664990,False,train,550,393,Hawksbill Turtle,,
19929,n01664990_3089,n01664990,False,train,500,375,Hawksbill Turtle,,
19930,n01664990_3096,n01664990,False,train,123,89,Hawksbill Turtle,,
19931,n01664990_3192,n01664990,False,val,396,278,Hawksbill Turtle,,
19932,n01664990_3198,n01664990,False,train,160,107,Hawksbill Turtle,,
19933,n01664990_3216,n01664990,False,train,500,387,Hawksbill Turtle,,
19934,n01664990_3235,n01664990,False,train,500,375,Hawksbill Turtle,,
19935,n01664990_3279,n01664990,False,test,500,375,Hawksbill Turtle,,
19936,n01664990_3328,n01664990,False,val,800,600,Hawksbill Turtle,,
19937,n01664990_3332,n01664990,False,test,500,375,Hawksbill Turtle,,
19938,n01664990_3342,n01664990,False,train,500,375,Hawksbill Turtle,,
19939,n01664990_3351,n01664990,False,val,500,335,Hawksbill Turtle,,
19940,n01664990_3412,n01664990,False,train,500,332,Hawksbill Turtle,,
19941,n01664990_3454,n01664990,False,test,500,375,Hawksbill Turtle,,
19942,n01664990_3484,n01664990,False,train,500,333,Hawksbill Turtle,,
19943,n01664990_3486,n01664990,False,test,130,98,Hawksbill Turtle,,
19944,n01664990_3507,n01664990,False,test,500,369,Hawksbill Turtle,,
19945,n01664990_3518,n01664990,False,train,500,394,Hawksbill Turtle,,
19946,n01664990_3533,n01664990,False,train,400,264,Hawksbill Turtle,,
19947,n01664990_3564,n01664990,False,train,500,375,Hawksbill Turtle,,
19948,n01664990_3573,n01664990,False,train,500,375,Hawksbill Turtle,,
19949,n01664990_3592,n01664990,False,val,125,94,Hawksbill Turtle,,
19950,n01664990_3609,n01664990,False,train,500,375,Hawksbill Turtle,,
19951,n01664990_3622,n01664990,False,train,500,375,Hawksbill Turtle,,
19952,n01664990_3640,n01664990,False,train,500,375,Hawksbill Turtle,,
19953,n01664990_3652,n01664990,False,train,500,332,Hawksbill Turtle,,
19954,n01664990_3666,n01664990,False,train,500,332,Hawksbill Turtle,,
19955,n01664990_3674,n01664990,False,test,500,390,Hawksbill Turtle,,
19956,n01664990_3748,n01664990,False,train,500,375,Hawksbill Turtle,,
19957,n01664990_3751,n01664990,False,test,500,375,Hawksbill Turtle,,
19958,n01664990_3767,n01664990,False,train,320,218,Hawksbill Turtle,,
19959,n01664990_3773,n01664990,False,test,500,357,Hawksbill Turtle,,
19960,n01664990_3777,n01664990,False,test,500,375,Hawksbill Turtle,,
19961,n01664990_3800,n01664990,False,train,1280,960,Hawksbill Turtle,,
19962,n01664990_3807,n01664990,False,test,500,333,Hawksbill Turtle,,
19963,n01664990_3814,n01664990,False,val,500,375,Hawksbill Turtle,,
19964,n01664990_3846,n01664990,False,train,500,383,Hawksbill Turtle,,
19965,n01664990_3858,n01664990,False,test,500,375,Hawksbill Turtle,,
19966,n01664990_3890,n01664990,False,train,500,375,Hawksbill Turtle,,
19967,n01664990_3900,n01664990,False,test,500,375,Hawksbill Turtle,,
19968,n01664990_3902,n01664990,False,train,500,375,Hawksbill Turtle,,
19969,n01664990_3910,n01664990,False,train,500,375,Hawksbill Turtle,,
19970,n01664990_3913,n01664990,False,train,500,357,Hawksbill Turtle,,
19971,n01664990_3927,n01664990,False,train,480,360,Hawksbill Turtle,,
19972,n01664990_3962,n01664990,False,val,500,375,Hawksbill Turtle,,
19973,n01664990_4021,n01664990,False,train,500,375,Hawksbill Turtle,,
19974,n01664990_4052,n01664990,False,val,293,400,Hawksbill Turtle,,
19975,n01664990_4099,n01664990,False,val,500,378,Hawksbill Turtle,,
19976,n01664990_4126,n01664990,False,val,500,375,Hawksbill Turtle,,
19977,n01664990_4150,n01664990,False,train,500,375,Hawksbill Turtle,,
19978,n01664990_4167,n01664990,False,train,500,375,Hawksbill Turtle,,
19979,n01664990_4180,n01664990,False,train,500,285,Hawksbill Turtle,,
19980,n01664990_4195,n01664990,False,train,500,375,Hawksbill Turtle,,
19981,n01664990_4218,n01664990,False,train,500,375,Hawksbill Turtle,,
19982,n01664990_4237,n01664990,False,train,500,333,Hawksbill Turtle,,
19983,n01664990_4244,n01664990,False,train,500,375,Hawksbill Turtle,,
19984,n01664990_4271,n01664990,False,val,1600,1097,Hawksbill Turtle,,
19985,n01664990_4277,n01664990,False,test,500,375,Hawksbill Turtle,,
19986,n01664990_4278,n01664990,False,train,500,281,Hawksbill Turtle,,
19987,n01664990_4319,n01664990,False,train,500,375,Hawksbill Turtle,,
19988,n01664990_4343,n01664990,False,test,320,240,Hawksbill Turtle,,
19989,n01664990_4354,n01664990,False,train,113,150,Hawksbill Turtle,,
19990,n01664990_4378,n01664990,False,train,500,375,Hawksbill Turtle,,
19991,n01664990_4431,n01664990,False,train,482,321,Hawksbill Turtle,,
19992,n01664990_4458,n01664990,False,val,500,375,Hawksbill Turtle,,
19993,n01664990_4460,n01664990,False,val,500,375,Hawksbill Turtle,,
19994,n01664990_4469,n01664990,False,train,500,375,Hawksbill Turtle,,
19995,n01664990_4489,n01664990,False,train,500,375,Hawksbill Turtle,,
19996,n01664990_4498,n01664990,False,train,130,90,Hawksbill Turtle,,
19997,n01664990_4508,n01664990,False,train,500,375,Hawksbill Turtle,,
19998,n01664990_4511,n01664990,False,val,500,375,Hawksbill Turtle,,
19999,n01664990_4555,n01664990,False,train,500,374,Hawksbill Turtle,,
20000,n01664990_4588,n01664990,False,train,500,375,Hawksbill Turtle,,
20001,n01664990_4597,n01664990,False,train,130,87,Hawksbill Turtle,,
20002,n01664990_4598,n01664990,False,train,500,318,Hawksbill Turtle,,
20003,n01664990_4616,n01664990,False,train,500,375,Hawksbill Turtle,,
20004,n01664990_4672,n01664990,False,val,500,332,Hawksbill Turtle,,
20005,n01664990_4690,n01664990,False,train,1600,1200,Hawksbill Turtle,,
20006,n01664990_4711,n01664990,False,train,500,334,Hawksbill Turtle,,
20007,n01664990_4713,n01664990,False,val,500,333,Hawksbill Turtle,,
20008,n01664990_4733,n01664990,False,train,500,333,Hawksbill Turtle,,
20009,n01664990_4747,n01664990,False,train,500,375,Hawksbill Turtle,,
20010,n01664990_4751,n01664990,False,train,331,224,Hawksbill Turtle,,
20011,n01664990_4782,n01664990,False,train,500,375,Hawksbill Turtle,,
20012,n01664990_4794,n01664990,False,val,500,281,Hawksbill Turtle,,
20013,n01664990_4825,n01664990,False,train,240,180,Hawksbill Turtle,,
20014,n01664990_4827,n01664990,False,val,640,480,Hawksbill Turtle,,
20015,n01664990_4893,n01664990,False,train,500,375,Hawksbill Turtle,,
20016,n01664990_4897,n01664990,False,train,500,375,Hawksbill Turtle,,
20017,n01664990_4931,n01664990,False,train,500,375,Hawksbill Turtle,,
20018,n01664990_4948,n01664990,False,test,500,383,Hawksbill Turtle,,
20019,n01664990_5026,n01664990,False,train,500,334,Hawksbill Turtle,,
20020,n01664990_5039,n01664990,False,train,375,500,Hawksbill Turtle,,
20021,n01664990_5044,n01664990,False,train,640,480,Hawksbill Turtle,,
20022,n01664990_5052,n01664990,False,val,500,375,Hawksbill Turtle,,
20023,n01664990_5082,n01664990,False,val,500,357,Hawksbill Turtle,,
20024,n01664990_5090,n01664990,False,train,500,333,Hawksbill Turtle,,
20025,n01664990_5098,n01664990,False,train,500,375,Hawksbill Turtle,,
20026,n01664990_5110,n01664990,False,train,500,375,Hawksbill Turtle,,
20027,n01664990_5123,n01664990,False,train,500,333,Hawksbill Turtle,,
20028,n01664990_5130,n01664990,False,test,137,91,Hawksbill Turtle,,
20029,n01664990_5154,n01664990,False,train,500,375,Hawksbill Turtle,,
20030,n01664990_5179,n01664990,False,train,500,319,Hawksbill Turtle,,
20031,n01664990_5241,n01664990,False,train,500,375,Hawksbill Turtle,,
20032,n01664990_5244,n01664990,False,train,500,375,Hawksbill Turtle,,
20033,n01664990_5261,n01664990,False,train,300,372,Hawksbill Turtle,,
20034,n01664990_5294,n01664990,False,test,500,375,Hawksbill Turtle,,
20035,n01664990_5298,n01664990,False,train,500,375,Hawksbill Turtle,,
20036,n01664990_5387,n01664990,False,train,792,590,Hawksbill Turtle,,
20037,n01664990_5421,n01664990,False,train,1600,1200,Hawksbill Turtle,,
20038,n01664990_5470,n01664990,False,train,500,492,Hawksbill Turtle,,
20039,n01664990_5480,n01664990,False,train,316,211,Hawksbill Turtle,,
20040,n01664990_5517,n01664990,False,val,500,375,Hawksbill Turtle,,
20041,n01664990_5521,n01664990,False,val,500,375,Hawksbill Turtle,,
20042,n01664990_5542,n01664990,False,train,192,128,Hawksbill Turtle,,
20043,n01664990_5561,n01664990,False,train,500,334,Hawksbill Turtle,,
20044,n01664990_5577,n01664990,False,train,500,375,Hawksbill Turtle,,
20045,n01664990_5608,n01664990,False,train,500,375,Hawksbill Turtle,,
20046,n01664990_5619,n01664990,False,test,500,375,Hawksbill Turtle,,
20047,n01664990_5645,n01664990,False,train,500,375,Hawksbill Turtle,,
20048,n01664990_5658,n01664990,False,val,230,140,Hawksbill Turtle,,
20049,n01664990_5661,n01664990,False,train,800,600,Hawksbill Turtle,,
20050,n01664990_5674,n01664990,False,test,500,333,Hawksbill Turtle,,
20051,n01664990_5684,n01664990,False,train,130,98,Hawksbill Turtle,,
20052,n01664990_5726,n01664990,False,val,500,375,Hawksbill Turtle,,
20053,n01664990_5730,n01664990,False,test,500,375,Hawksbill Turtle,,
20054,n01664990_5731,n01664990,False,train,765,510,Hawksbill Turtle,,
20055,n01664990_5759,n01664990,False,train,500,375,Hawksbill Turtle,,
20056,n01664990_5761,n01664990,False,train,160,107,Hawksbill Turtle,,
20057,n01664990_5769,n01664990,False,train,334,500,Hawksbill Turtle,,
20058,n01664990_5771,n01664990,False,train,102,145,Hawksbill Turtle,,
20059,n01664990_5773,n01664990,False,train,500,332,Hawksbill Turtle,,
20060,n01664990_5799,n01664990,False,train,500,375,Hawksbill Turtle,,
20061,n01664990_5803,n01664990,False,val,500,375,Hawksbill Turtle,,
20062,n01664990_5811,n01664990,False,train,500,375,Hawksbill Turtle,,
20063,n01664990_5817,n01664990,False,test,466,300,Hawksbill Turtle,,
20064,n01664990_5850,n01664990,False,train,500,375,Hawksbill Turtle,,
20065,n01664990_5876,n01664990,False,val,92,72,Hawksbill Turtle,,
20066,n01664990_5885,n01664990,False,train,500,403,Hawksbill Turtle,,
20067,n01664990_5891,n01664990,False,train,500,334,Hawksbill Turtle,,
20068,n01664990_5893,n01664990,False,train,500,375,Hawksbill Turtle,,
20069,n01664990_5894,n01664990,False,train,500,375,Hawksbill Turtle,,
20070,n01664990_5959,n01664990,False,test,600,447,Hawksbill Turtle,,
20071,n01664990_5988,n01664990,False,train,1500,1125,Hawksbill Turtle,,
20072,n01664990_5990,n01664990,False,train,500,375,Hawksbill Turtle,,
20073,n01664990_6001,n01664990,False,train,500,425,Hawksbill Turtle,,
20074,n01664990_6018,n01664990,False,train,500,375,Hawksbill Turtle,,
20075,n01664990_6035,n01664990,False,train,500,375,Hawksbill Turtle,,
20076,n01664990_6045,n01664990,False,train,500,375,Hawksbill Turtle,,
20077,n01664990_6065,n01664990,False,train,500,375,Hawksbill Turtle,,
20078,n01664990_6102,n01664990,False,train,500,375,Hawksbill Turtle,,
20079,n01664990_6173,n01664990,False,train,500,375,Hawksbill Turtle,,
20080,n01664990_6191,n01664990,False,train,500,281,Hawksbill Turtle,,
20081,n01664990_6194,n01664990,False,val,389,261,Hawksbill Turtle,,
20082,n01664990_6207,n01664990,False,train,500,375,Hawksbill Turtle,,
20083,n01664990_6213,n01664990,False,train,500,338,Hawksbill Turtle,,
20084,n01664990_6218,n01664990,False,train,500,375,Hawksbill Turtle,,
20085,n01664990_6235,n01664990,False,test,500,375,Hawksbill Turtle,,
20086,n01664990_6271,n01664990,False,train,400,301,Hawksbill Turtle,,
20087,n01664990_6276,n01664990,False,val,500,375,Hawksbill Turtle,,
20088,n01664990_6287,n01664990,False,train,800,531,Hawksbill Turtle,,
20089,n01664990_6337,n01664990,False,train,500,400,Hawksbill Turtle,,
20090,n01664990_6354,n01664990,False,train,500,375,Hawksbill Turtle,,
20091,n01664990_6376,n01664990,False,test,500,375,Hawksbill Turtle,,
20092,n01664990_6428,n01664990,False,train,500,332,Hawksbill Turtle,,
20093,n01664990_6435,n01664990,False,train,400,266,Hawksbill Turtle,,
20094,n01664990_6442,n01664990,False,val,500,375,Hawksbill Turtle,,
20095,n01664990_6444,n01664990,False,train,500,332,Hawksbill Turtle,,
20096,n01664990_6453,n01664990,False,test,435,265,Hawksbill Turtle,,
20097,n01664990_6462,n01664990,False,train,492,369,Hawksbill Turtle,,
20098,n01664990_6467,n01664990,False,val,500,375,Hawksbill Turtle,,
20099,n01664990_6504,n01664990,False,val,170,130,Hawksbill Turtle,,
20100,n01664990_6525,n01664990,False,val,640,425,Hawksbill Turtle,,
20101,n01664990_6548,n01664990,False,val,1600,1200,Hawksbill Turtle,,
